Hourly Averages Time Range: 01/01/2018 00:00 to 08/01/2018 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Initial Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,RANDWICK WDR 1h average [°],RANDWICK TEMP 1h average [°C],RANDWICK WSP 1h average [m/s],RANDWICK SO2 1h average [pphm],RANDWICK NO 1h average [pphm],RANDWICK NO2 1h average [pphm],RANDWICK OZONE 1h average [pphm],RANDWICK HUMID 1h average [%],RANDWICK SD1 1h average [°],ROZELLE WDR 1h average [°],ROZELLE TEMP 1h average [°C],ROZELLE WSP 1h average [m/s],ROZELLE SO2 1h average [pphm],ROZELLE NO 1h average [pphm],ROZELLE NO2 1h average [pphm],ROZELLE OZONE 1h average [pphm],ROZELLE HUMID 1h average [%],ROZELLE SOLAR 1h average [W/m²],ROZELLE SD1 1h average [°],ROZELLE RAIN 1h average [mm/m²],LINDFIELD WDR 1h average [°],LINDFIELD TEMP 1h average [°C],LINDFIELD WSP 1h average [m/s],LINDFIELD SO2 1h average [pphm],LINDFIELD NO 1h average [pphm],LINDFIELD NO2 1h average [pphm],LINDFIELD OZONE 1h average [pphm],LINDFIELD HUMID 1h average [%],LINDFIELD SOLAR 1h average [W/m²],LINDFIELD SD1 1h average [°],LIVERPOOL WDR 1h average [°],LIVERPOOL TEMP 1h average [°C],LIVERPOOL WSP 1h average [m/s],LIVERPOOL SO2 1h average [pphm],LIVERPOOL NO 1h average [pphm],LIVERPOOL NO2 1h average [pphm],LIVERPOOL OZONE 1h average [pphm],LIVERPOOL HUMID 1h average [%],LIVERPOOL SOLAR 1h average [W/m²],LIVERPOOL SD1 1h average [°],BRINGELLY WDR 1h average [°],BRINGELLY TEMP 1h average [°C],BRINGELLY WSP 1h average [m/s],BRINGELLY SO2 1h average [pphm],BRINGELLY NO 1h average [pphm],BRINGELLY NO2 1h average [pphm],BRINGELLY OZONE 1h average [pphm],BRINGELLY HUMID 1h average [%],BRINGELLY SOLAR 1h average [W/m²],BRINGELLY SD1 1h average [°],CHULLORA WDR 1h average [°],CHULLORA TEMP 1h average [°C],CHULLORA WSP 1h average [m/s],CHULLORA SO2 1h average [pphm],CHULLORA NO 1h average [pphm],CHULLORA NO2 1h average [pphm],CHULLORA OZONE 1h average [pphm],CHULLORA HUMID 1h average [%],CHULLORA SOLAR 1h average [W/m²],CHULLORA SD1 1h average [°],EARLWOOD WDR 1h average [°],EARLWOOD TEMP 1h average [°C],EARLWOOD WSP 1h average [m/s],EARLWOOD NO 1h average [pphm],EARLWOOD NO2 1h average [pphm],EARLWOOD OZONE 1h average [pphm],EARLWOOD HUMID 1h average [%],EARLWOOD SD1 1h average [°],Wyong WDR 1h average [°],Wyong TEMP 1h average [°C],Wyong WSP 1h average [m/s],Wyong SO2 1h average [pphm],Wyong NO 1h average [pphm],Wyong NO2 1h average [pphm],Wyong OZONE 1h average [pphm],Wyong HUMID 1h average [%],Wyong SD1 1h average [°],Wyong RAIN 1h average [mm/m²],WALLSEND WDR 1h average [°],WALLSEND TEMP 1h average [°C],WALLSEND WSP 1h average [m/s],WALLSEND SO2 1h average [pphm],WALLSEND NO 1h average [pphm],WALLSEND NO2 1h average [pphm],WALLSEND OZONE 1h average [pphm],WALLSEND HUMID 1h average [%],WALLSEND SOLAR 1h average [W/m²],WALLSEND SD1 1h average [°],CARRINGTON WDR 1h average [°],CARRINGTON TEMP 1h average [°C],CARRINGTON WSP 1h average [m/s],CARRINGTON SO2 1h average [pphm],CARRINGTON NO 1h average [pphm],CARRINGTON NO2 1h average [pphm],CARRINGTON HUMID 1h average [%],CARRINGTON SD1 1h average [°],CARRINGTON RAIN 1h average [mm/m²],STOCKTON WDR 1h average [°],STOCKTON TEMP 1h average [°C],STOCKTON WSP 1h average [m/s],STOCKTON SO2 1h average [pphm],STOCKTON NO 1h average [pphm],STOCKTON NO2 1h average [pphm],STOCKTON HUMID 1h average [%],STOCKTON SD1 1h average [°],NEWCASTLE WDR 1h average [°],NEWCASTLE TEMP 1h average [°C],NEWCASTLE WSP 1h average [m/s],NEWCASTLE SO2 1h average [pphm],NEWCASTLE NO 1h average [pphm],NEWCASTLE NO2 1h average [pphm],NEWCASTLE OZONE 1h average [pphm],NEWCASTLE HUMID 1h average [%],NEWCASTLE SOLAR 1h average [W/m²],NEWCASTLE SD1 1h average [°],MAYFIELD WDR 1h average [°],MAYFIELD TEMP 1h average [°C],MAYFIELD WSP 1h average [m/s],MAYFIELD SO2 1h average [pphm],MAYFIELD NO 1h average [pphm],MAYFIELD NO2 1h average [pphm],MAYFIELD OZONE 1h average [pphm],MAYFIELD HUMID 1h average [%],MAYFIELD SOLAR 1h average [W/m²],MAYFIELD SD1 1h average [°],BERESFIELD WDR 1h average [°],BERESFIELD TEMP 1h average [°C],BERESFIELD WSP 1h average [m/s],BERESFIELD SO2 1h average [pphm],BERESFIELD NO 1h average [pphm],BERESFIELD NO2 1h average [pphm],BERESFIELD OZONE 1h average [pphm],BERESFIELD HUMID 1h average [%],BERESFIELD SOLAR 1h average [W/m²],BERESFIELD SD1 1h average [°],TAMWORTH WDR 1h average [°],TAMWORTH TEMP 1h average [°C],TAMWORTH WSP 1h average [m/s],TAMWORTH HUMID 1h average [%],TAMWORTH SD1 1h average [°],WOLLONGONG WDR 1h average [°],WOLLONGONG TEMP 1h average [°C],WOLLONGONG WSP 1h average [m/s],WOLLONGONG SO2 1h average [pphm],WOLLONGONG NO 1h average [pphm],WOLLONGONG NO2 1h average [pphm],WOLLONGONG OZONE 1h average [pphm],WOLLONGONG HUMID 1h average [%],WOLLONGONG SOLAR 1h average [W/m²],WOLLONGONG SD1 1h average [°],WOLLONGONG RAIN 1h average [mm/m²],KEMBLA GRANGE WDR 1h average [°],KEMBLA GRANGE TEMP 1h average [°C],KEMBLA GRANGE WSP 1h average [m/s],KEMBLA GRANGE SO2 1h average [pphm],KEMBLA GRANGE NO 1h average [pphm],KEMBLA GRANGE NO2 1h average [pphm],KEMBLA GRANGE OZONE 1h average [pphm],KEMBLA GRANGE HUMID 1h average [%],KEMBLA GRANGE SOLAR 1h average [W/m²],KEMBLA GRANGE SD1 1h average [°],RICHMOND WDR 1h average [°],RICHMOND TEMP 1h average [°C],RICHMOND WSP 1h average [m/s],RICHMOND SO2 1h average [pphm],RICHMOND NO 1h average [pphm],RICHMOND NO2 1h average [pphm],RICHMOND OZONE 1h average [pphm],RICHMOND HUMID 1h average [%],RICHMOND SOLAR 1h average [W/m²],RICHMOND SD1 1h average [°],RICHMOND RAIN 1h average [mm/m²],BARGO WDR 1h average [°],BARGO TEMP 1h average [°C],BARGO WSP 1h average [m/s],BARGO SO2 1h average [pphm],BARGO NO 1h average [pphm],BARGO NO2 1h average [pphm],BARGO OZONE 1h average [pphm],BARGO HUMID 1h average [%],BARGO SD1 1h average [°],ALBURY WDR 1h average [°],ALBURY TEMP 1h average [°C],ALBURY WSP 1h average [m/s],ALBURY HUMID 1h average [%],ALBURY SD1 1h average [°],WAGGA WAGGA WDR 1h average [°],WAGGA WAGGA TEMP 1h average [°C],WAGGA WAGGA WSP 1h average [m/s],WAGGA WAGGA HUMID 1h average [%],WAGGA WAGGA SD1 1h average [°],ST MARYS WDR 1h average [°],ST MARYS TEMP 1h average [°C],ST MARYS WSP 1h average [m/s],ST MARYS SO2 1h average [pphm],ST MARYS NO 1h average [pphm],ST MARYS NO2 1h average [pphm],ST MARYS OZONE 1h average [pphm],ST MARYS HUMID 1h average [%],ST MARYS SOLAR 1h average [W/m²],ST MARYS SD1 1h average [°],VINEYARD WDR 1h average [°],VINEYARD TEMP 1h average [°C],VINEYARD WSP 1h average [m/s],VINEYARD SO2 1h average [pphm],VINEYARD NO 1h average [pphm],VINEYARD NO2 1h average [pphm],VINEYARD OZONE 1h average [pphm],VINEYARD HUMID 1h average [%],VINEYARD SOLAR 1h average [W/m²],VINEYARD SD1 1h average [°],BATHURST WDR 1h average [°],BATHURST TEMP 1h average [°C],BATHURST WSP 1h average [m/s],BATHURST OZONE 1h average [pphm],BATHURST HUMID 1h average [%],BATHURST SD1 1h average [°],PARRAMATTA NORTH WDR 1h average [°],PARRAMATTA NORTH TEMP 1h average [°C],PARRAMATTA NORTH WSP 1h average [m/s],PARRAMATTA NORTH SO2 1h average [pphm],PARRAMATTA NORTH NO 1h average [pphm],PARRAMATTA NORTH NO2 1h average [pphm],PARRAMATTA NORTH OZONE 1h average [pphm],PARRAMATTA NORTH HUMID 1h average [%],PARRAMATTA NORTH SOLAR 1h average [W/m²],PARRAMATTA NORTH SD1 1h average [°],MACARTHUR WDR 1h average [°],MACARTHUR TEMP 1h average [°C],MACARTHUR WSP 1h average [m/s],MACARTHUR SO2 1h average [pphm],MACARTHUR NO 1h average [pphm],MACARTHUR NO2 1h average [pphm],MACARTHUR OZONE 1h average [pphm],MACARTHUR HUMID 1h average [%],MACARTHUR SD1 1h average [°],OAKDALE WDR 1h average [°],OAKDALE TEMP 1h average [°C],OAKDALE WSP 1h average [m/s],OAKDALE SO2 1h average [pphm],OAKDALE NO 1h average [pphm],OAKDALE NO2 1h average [pphm],OAKDALE OZONE 1h average [pphm],OAKDALE HUMID 1h average [%],OAKDALE SOLAR 1h average [W/m²],OAKDALE SD1 1h average [°],OAKDALE RAIN 1h average [mm/m²],ALBION PARK STH WDR 1h average [°],ALBION PARK STH TEMP 1h average [°C],ALBION PARK STH WSP 1h average [m/s],ALBION PARK STH SO2 1h average [pphm],ALBION PARK STH NO 1h average [pphm],ALBION PARK STH NO2 1h average [pphm],ALBION PARK STH OZONE 1h average [pphm]
19/01/2018,09:00,29.2,24.2,0.7,0.1,2.6,2.1,1.3,53.3,68.45,351.6,24.7,0.9,0.1,1.6,2,1.4,52.7,574.9,41.06,,267.3,25.2,0.5,0.1,1.5,2,1.4,44.8,,66.88,314,24.5,0.7,0.1,1,1.9,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2018,10:00,69.7,24.6,2.6,0.2,0.5,0.8,2.5,55.4,17.8,339.2,27.3,1.1,0.1,1.2,2.2,2.2,43.7,884.2,45.42,,32,29.7,0.3,0.1,0.7,2,2.3,32.1,,84.56,316.7,27.9,0.4,0.1,0.7,1.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2018,11:00,65.5,25.1,3.4,0.2,0.2,0.4,2.9,57.2,15.76,71.2,29.3,2,0.2,2.6,3.2,1.5,43.5,1018.5,32.29,,83.8,32.8,0.6,0.1,0.1,1.2,4.9,26,,64.31,45.1,31,0.7,0.2,1.2,2.8,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2018,12:00,57.3,25.7,3,0.4,0.1,0.3,3,55.5,17.43,72.2,28.2,3.2,0.2,2,2.6,2,49.5,1110.2,31.87,,70.6,33,1.3,0.2,-0,0.8,5.4,31.2,,32.39,77.3,33.9,1.9,0.1,0.4,2.3,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2018,13:00,58.2,26.5,2.9,1.6,0.9,0.9,2.3,53.9,20.06,81.3,29.2,2.9,0.9,4.1,3.7,1.5,42.4,1137.2,33.6,,68.6,33.4,1.3,0.4,-0,0.8,6,28.6,,34.68,61.8,35.9,3.6,0.1,0.3,2.3,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2018,14:00,54.8,26,3.7,1.9,0.9,0.9,2.1,57.2,16.93,88.9,29,3.4,2.1,7.2,3.8,0.7,38.8,1079.3,28.37,,70.7,34.2,1.3,0.5,0,0.9,6.8,23.4,,35.43,91.8,36,6.5,0.1,0.4,2.2,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2018,15:00,56.2,25.1,3.9,0.3,0.1,0.2,3.3,66.6,16.67,87.3,28.1,3.7,1.3,4.3,2.7,1.3,40.9,931.4,29.72,,69.6,32.6,1.5,1,0.1,1.1,4.2,25.1,,31.9,99.3,35.7,5.5,0.4,0.3,1.8,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2018,16:00,55.9,25.2,3.2,0.1,0.1,0.1,3.4,66.5,18.89,86.7,27.5,2.6,0.8,1.4,1.9,2,48.4,732.9,34.94,,61.7,30.4,1.2,0.2,-0,0.4,4.2,31.3,,37.99,99.8,34,5,0.6,0.4,1.6,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2018,17:00,55.6,24.5,3.6,0.1,0.1,0.1,2.9,72.8,15.75,83.5,26.8,3.2,0.1,1,1.6,1.8,50.2,336.3,29.41,,65.7,28.9,1.3,0.1,-0,0.4,3.9,30.7,,33.27,103.1,32.3,4.8,0.1,0.2,1,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2018,18:00,52.5,23.8,3,0,0,0,2.4,73.4,17.95,64.1,25.3,3.3,0,0.2,0.7,2,59.5,28.7,24.38,,60.1,26.8,1.5,0.1,-0.1,0.2,2.8,40.6,,33.34,97.7,30.3,4.8,0.1,0.2,1.2,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2018,19:00,45.3,23.3,2.1,0,0,0.1,1.7,67.9,22.67,54,24.6,2.5,0.1,0.2,0.7,1.3,58.3,8.6,24.74,,62.4,23.9,0.8,0,-0,0.2,2.1,49.3,,40.3,88.5,27.1,4.4,0,0.1,1.1,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2018,20:00,31.5,22.3,1.6,0.1,-0,0.2,1.5,71.5,20.97,50.2,23.6,2.5,0,-0,0.5,1.3,63.7,-11.6,17.92,,68.3,22,0.5,0,-0.1,0.2,1.7,59.2,,38.88,94.2,25.1,1.9,0,0,1,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2018,21:00,15.5,21.6,1,0,-0,0.3,1.4,76.2,27.89,41.7,22.7,1.2,0,-0,0.5,1.1,70.3,-12.8,41.81,,145.7,20.5,0,0,-0.1,0.2,1.5,70.3,,94.97,132.4,23.3,0.8,0,0.2,1.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2018,22:00,359.1,20.7,0.7,0,0,0.8,0.9,81.7,25.7,34.7,21.4,0.6,0,-0,0.5,1.1,76,-11.5,49.02,,18,18.6,0.2,0,-0,0.4,1.1,78.2,,61.34,135.7,21.7,0.7,0.1,1.1,2.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2018,23:00,17.3,19.1,0.4,0,0,0.8,0.6,89.4,51.03,47.2,20.6,0.4,0,0.1,1.1,0.5,81.5,-11,55.73,,292.9,17.6,0.1,0,-0,0.6,0.8,82.6,,85.39,204.6,20,0.4,0,1.1,1.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2018,24:00,53.4,18.1,0.6,0,0.1,0.9,0.3,93.4,30.32,44.7,20.2,0.3,0,0,1.1,0.4,81.7,-11.2,55.82,,357.4,16.5,0.1,0,0,0.9,0.4,86.9,,84.16,204.5,18.8,0.4,0.1,2.2,1.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/01/2018,01:00,46.6,17.6,0.6,0.1,0.8,1.1,0.2,94.5,12.18,17,19.7,0.3,0,0.2,1.4,0.1,87,-11,61.46,,293.9,15.7,0.2,0,0.2,0.9,0.3,88.7,,79.3,205.1,17.8,0.4,0.1,1.5,1.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/01/2018,02:00,12.7,16.8,0.3,,,,,95.8,45.79,8.9,19.5,0.6,,,,,93.6,-10.1,48.32,,300.2,15,0.2,,,,,90.3,,66.68,225.1,16.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/01/2018,03:00,53.5,16.4,0.3,0,-0,0.6,0.8,96,78.95,279.7,18.1,0.5,0,0.1,1,0.1,95.1,-9.4,45.87,,290,14.3,0.3,0,0.4,0.6,0.2,90.4,,54.79,192.9,16.1,0.3,0.1,2.9,1.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/01/2018,04:00,79.8,15.5,0.2,0,-0,0.7,0.4,100.1,48.03,349.2,17.6,0.5,0,0.1,1.2,0.1,88.5,-10,61.77,,284.5,13.4,0,0,0.4,0.9,0.1,90.1,,89.05,289.5,15.3,0.3,0.1,4.3,1.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/01/2018,05:00,301.7,14.9,0.1,0.2,1,1,0.2,101.1,88.18,327.2,17.6,0.8,0.1,0.4,1.3,0,85.9,-10.1,29.7,,297.5,13.4,0.2,0,0.4,0.9,0.1,90.6,,61.4,242.2,14.4,0.3,0.1,5.5,1.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/01/2018,06:00,268,14.9,0.1,0.3,2.1,0.9,0.3,97.6,88.46,326.3,17.3,0.3,0.1,1,1.2,0.1,85.8,9.3,73.81,,281.3,13.4,0.2,0.1,0.7,0.8,0.2,91,,82.14,239.3,14.5,0.5,0.1,6.1,1.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/01/2018,07:00,285.5,19,0.3,0.2,2.9,1.1,0.5,81.4,69.7,39.9,19.4,0.4,0.2,1.7,1.4,0.4,74.2,208.5,80.35,,297.6,16.1,0.1,0.1,1.4,0.9,0.3,84.1,,83.18,314.4,17.5,0.3,0.1,5.6,2.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/01/2018,08:00,6.3,22.8,1.8,0.1,0.3,0.4,1.7,66.3,26.41,332.1,22.7,0.9,0.3,0.9,0.9,0.9,66.2,464.2,36.6,,280.2,21.1,0.7,0.5,1.5,1.1,0.7,64.6,,37.7,335.7,20.7,0.8,0.1,2.2,2,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
